Id,Source,Translation,Comment
JWK-FM-Locations-Factories-f8ab2647-Resourceproducti,Resource production,Produkcja zasobów,
JWK-FM-Locations-Militarybases-1cb6e4a4-Independentfight,"Independent fighters may appear during the battle to assist you. You need at least one resistance hideout established in the world and have it stocked with supplies. The fighters will be equipped using the supplies stored at the hideouts. The more hideouts you have, the more fighters in total will appear during the battle.","Niezależni bojownicy (AI) mogą pojawić się podczas bitwy, aby ci pomóc. Musisz mieć co najmniej jedną kryjówkę ruchu oporu ustaloną w świecie i zaopatrzoną w zasoby. Bojownicy będą wyposażeni przy użyciu zasobów przechowywanych w kryjówkach. Im więcej masz kryjówek, tym więcej bojowników pojawi się w sumie podczas bitwy.",
JWK-FM-Locations-Militarybases-226615d7-Control,Control,Kontrola,
JWK-FM-Locations-Militarybases-4c30ffa5-Militarybasesare,"Military bases are the backbone of enemy occupation over the area. All bases need to be controlled by the resistance to achieve victory, but be warned, they are heavily guarded and the enemy won't let control over them easily.","Bazy wojskowe są trzonem okupacji w tym rejonie. Wszystkie bazy muszą zostać przejęte przez ruch oporu, aby osiągnąć zwycięstwo, ale uważaj - są silnie strzeżone i wróg nie odda ich łatwo.",
JWK-FM-Locations-Militarybases-5ffe9590-Onceunderresista,"Once under resistance control, the military base becomes resistance's <b>operating base</b>, which means the resistance may start construction in its area. See relevant Field Manual section for more info.","Po przejęciu przez ruch oporu baza wojskowa staje się <b>bazą operacyjną</b>, co pozwala na rozpoczęcie budowy na jej terenie. Zobacz odpowiednią sekcję Podręcznika Polowego, aby dowiedzieć się więcej.",
JWK-FM-Locations-Militarybases-8ef1665c-Friendlyforces,Friendly forces,Siły sojusznicze,
JWK-FM-Locations-Militarybases-Title,Military bases,Bazy wojskowe,
JWK-FM-Locations-Militarybases-b2eaadba-Inordertotakecon,"In order to take control, the resistance has to win a <b>battle</b> over the base. A <b>battle</b> can be initiated by gaining momentary dominance in the location area. That is, you have to clear the enemy garrison and make sure there are more resistance fighters present than enemies.","Aby przejąć kontrolę, ruch oporu musi wygrać <b>bitwę</b> o bazę. <b>Bitwę</b> można zainicjować, uzyskując chwilową dominację w obszarze lokalizacji. Oznacza to, że musisz oczyścić garnizon wroga i upewnić się, że jest tam więcej bojowników ruchu oporu niż przeciwników.",
JWK-FM-Locations-Militarybases-d85af64a-Operatingbase,Operating base,Baza operacyjna,
JWK-FM-Locations-Radarsites-226615d7-Control,Control,Kontrola,
JWK-FM-Locations-Radarsites-41c2f52a-Radarsitescannot,"Radar sites cannot be captured by the resistance, only neutralized. To do so, the resistance has to destroy all radar dishes present on the site. Even if the defending garrison is cleared without damage to the equipment, the resistance has no qualified crews to operate the installations.","Stacji radarowych nie można przejąć - można je jedynie zneutralizować. W tym celu ruch oporu musi zniszczyć wszystkie anteny radarowe na obiekcie. Nawet jeśli garnizon obronny zostanie wyeliminowany bez uszkodzenia sprzętu, ruch oporu nie dysponuje załogami zdolnymi do obsługi instalacji.",
JWK-FM-Locations-Radarsites-4f451321-Radarsitesareope,"Radar sites are operated by the enemy and need to be neutralized to achieve victory. With enemy radar sites in operation, allied forces are not able to provide required support.","Stacje radarowe są obsługiwane przez wroga i muszą zostać zneutralizowane, by odnieść zwycięstwo. Działające wrogie radary uniemożliwiają sojusznicze wsparcie.",
JWK-FM-Locations-Radarsites-Title,Radar sites,Stacje radarowe,
JWK-FM-Locations-Radiotowers-226615d7-Control,Control,Kontrola,
JWK-FM-Locations-Radiotowers-24ddbc87-Radiotowersareal,"Radio towers are always guarded by an enemy garrison. To take control, the resistance has to simply secure the area by clearing its garrison.","Wieże radiowe są zawsze chronione przez garnizon wroga. Aby przejąć kontrolę, ruch oporu musi zabezpieczyć teren, neutralizując garnizon.",
JWK-FM-Locations-Radiotowers-3109431f-Radiotowersareus,"Radio towers are used to enable communication for the controlling faction and jam opposing forces. All radio towers need to be either neutralized or controlled by the resistance to achieve victory. Towers may be destroyed, in which case neither side will control it. This also counts towards campaign progress.","Wieże radiowe zapewniają łączność frakcji, która je kontroluje, i zakłócają łączność przeciwnika. Aby odnieść zwycięstwo, wszystkie wieże muszą zostać zneutralizowane lub przejęte przez ruch oporu. Wieże można również zniszczyć - wówczas żadna ze stron ich nie kontroluje. Takie działania także są zaliczane do postępu kampanii.",
JWK-FM-Locations-Radiotowers-Title,Radio towers,Wieże radiowe,
JWK-FM-Locations-Title,Locations,Lokacje,
JWK-FM-Locations-Towns-033863e7-Toensuremaximump,"To ensure maximum possible strength of the resistance, stock the town's hideout fully and gain 100% local support before starting the battle.","Aby zapewnić maksymalną możliwą siłę ruchu oporu, zaopatrz w pełni kryjówkę w mieście i uzyskaj 100% lokalnego poparcia przed rozpoczęciem bitwy.",
JWK-FM-Locations-Towns-14b803bc-Ontheotherhandso,"On the other hand, sometimes you may want to increase threat and provoke a response from the enemy deliberately, for example to contest town control. In this case, some warning shots in the air or an ambush on a random enemy vehicle should be enough. You can also locate the nearest <b>phone booth</b> and report resistance activity in the town.","Z drugiej strony czasami możesz celowo podnieść poziom zagrożenia i sprowokować reakcję wroga - na przykład, by podważyć jego kontrolę nad miastem. Wystarczą strzały ostrzegawcze w powietrze lub zasadzka na przypadkowy pojazd wroga. Możesz też znaleźć najbliższą <b>budkę telefoniczną</b> i zgłosić aktywność ruchu oporu w mieście.",
JWK-FM-Locations-Towns-226615d7-Control,Control,Kontrola,
JWK-FM-Locations-Towns-24e39aad-Threatleveldenot,"Threat level denotes how much trouble the resistance has been recently making. The bigger the threat, the more activity from enemy forces you can expect. Killings, shootings, and even sightings of resistance fighters will rapidly increase threat. Threat will decay over time, so if you are facing too much enemy activity, it is best to change the area of operations for some time and come back later.","Poziom zagrożenia pokazuje, ile problemów spowodował ruch oporu w ostatnim czasie. Im jest wyższy, tym większej aktywności wroga należy się spodziewać. Zabójstwa, strzelaniny, a nawet samo wykrycie bojowników szybko podnoszą poziom zagrożenia. Z czasem maleje on samoistnie, więc przy zbyt silnej aktywności wroga najlepiej zmienić obszar działań i wrócić później.",
JWK-FM-Locations-Towns-2b3b59d1-Threat,Threat,Zagrożenie,
JWK-FM-Locations-Towns-45020fd9-Townsarekeyplace,"Towns are key places for your revolution. Most importantly, they are the home of the local population, whose support is desperately needed. Towns come in three sizes: <b>villages</b>, <b>towns</b> and <b>cities</b>, based on the number of residents and their infrastructure.","Miasta są kluczowe dla twojej rewolucji - przede wszystkim mieszkają w nich ludzie, których poparcie jest niezbędne dla powodzenia działań. Wyróżnia się trzy kategorie: <b>wioski</b>, <b>miasteczka</b> i <b>miasta</b> - według liczby mieszkańców oraz poziomu infrastruktury.",
JWK-FM-Locations-Towns-53a86c49-Tocontrolatownth,"To control a town, the resistance has to have a certain amount of <b>supporters</b> among the town residents. Detailed information is always shown in the town info panel. Raising support is enough to control <b>villages</b>, but in the case of bigger settlements, enemy forces will not stay indifferent. When the town's <b>threat</b> level gets sufficiently high, the occupier will attempt to pacify the town and a <b>battle</b> will begin. As a result, the winning side will take control over the town.","Aby kontrolować miasto, ruch oporu musi zyskać odpowiednią liczbę <b>zwolenników</b> wśród jego mieszkańców. Szczegóły są zawsze wyświetlane w panelu informacyjnym miasta. Podniesienie poparcia wystarcza do przejęcia <b>wsi</b>, ale w przypadku większych osiedli siły okupanta nie pozostaną obojętne. Gdy <b>poziom zagrożenia</b> w mieście stanie się wystarczająco wysoki, okupant podejmie próbę spacyfikowania miasta i rozpocznie się <b>bitwa</b>. Zwycięska strona przejmie wtedy kontrolę nad miastem.",
JWK-FM-Locations-Towns-57565497-Independentfight,Independent fighters may appear during the battle to assist you. Their number depends on your support in the town and amount of supplies stored at the town's hideout. Every fighter will be equipped by consuming the supplies.,"Niezależni bojownicy mogą pojawić się podczas bitwy, aby ci pomóc. Ich liczba zależy od twojego poparcia w mieście i ilości zapasów zgromadzonych w kryjówce. Każdy bojownik jest wyposażany kosztem zużycia zgromadzonych zasobów.",
JWK-FM-Locations-Towns-8ef1665c-Friendlyforces,Friendly forces,Siły sojusznicze,
JWK-FM-Locations-Towns-Title,Towns,Miasta,
JWK-FM-Locations-Towns-e9f9764a-Bewarythattheres,Be wary that the resistance will <b>lose control</b> over a town if the population support falls below a certain threshold.,"Pamiętaj, że ruch oporu <b>utraci kontrolę</b> nad miastem, jeśli poparcie ludności spadnie poniżej wymaganego progu.",
JWK-FM-Resistance-Camps-28564fd0-Ifacampisoverrun,"If a camp is overrun by enemies, it will not be available as a respawn point. A camp cannot be used for respawn unless tents are deployed. Vehicles left in the immediate area of the camp will be persisted.","Jeśli obóz zostanie zajęty przez wroga, nie będzie dostępny jako punkt odrodzenia. Obóz nie może służyć do odradzania się, dopóki nie zostaną w nim rozstawione namioty. Pojazdy pozostawione w bezpośrednim otoczeniu obozu zostaną zachowane.",
JWK-FM-Resistance-Camps-7217f274-Tentsarenotequip,"Tents are not equipped in hand; instead, they must be activated from a quick slot in order to place them.","Namiotów nie trzyma się w ręku - zamiast tego należy je aktywować z paska szybkiego dostępu (quick slot), aby je rozstawić.",
JWK-FM-Resistance-Camps-82e906f2-Tentscanbeplaced,"Tents can be placed around the campfire. <b>Each tent allows for a single respawn at the camp</b>, after which it is consumed. There is no limit to the number of tents that can be deployed in a camp. Unless a tent has been used for respawn, it can be picked up and returned to the inventory. Dismantling the camp will automatically pack all deployed tents.","Namioty można rozstawiać wokół ogniska. <b>Każdy namiot umożliwia jedno odrodzenie w obozie</b>, po czym zostaje zużyty. Nie ma ograniczenia liczby namiotów, które można rozstawić w obozie. Dopóki namiot nie został wykorzystany do odrodzenia, możesz go złożyć i schować z powrotem do ekwipunku. Zlikwidowanie obozu automatycznie spakuje wszystkie rozstawione namioty.",
JWK-FM-Resistance-Camps-Title,Camps,Obozy,
JWK-FM-Resistance-Camps-a7954c83-Campsdonotallowt,"Camps do not allow to construct or place any other items, but they can be placed much closer to enemy positions than FOBs. Camps do not create a control region near their location.","Obozy nie pozwalają na budowę ani umieszczanie żadnych innych obiektów, ale można je zakładać znacznie bliżej pozycji wroga niż FOB-y. Obozy nie tworzą strefy kontroli w pobliżu swojej lokalizacji.",
JWK-FM-Resistance-Camps-b007c7f2-Campscanbeestabl,"Camps can be established by players using a <b>camping kit</b>, which can be purchased in civilian shops or acquired from equipment stores. The camping kit is used to place a campfire, which marks the camp's location. The campfire can be picked up later, restoring the camping kit and allowing it to be reused. The camping kit must be <b>equipped in hand</b> in order to place it.","Obozy mogą być tworzone przez graczy przy użyciu <b>zestawu kempingowego</b>, który można kupić w sklepach cywilnych lub zdobyć w sklepach z wyposażeniem. Zestaw kempingowy służy do rozstawienia ogniska wyznaczającego lokalizację obozu. Ognisko można później złożyć, odzyskując zestaw kempingowy i umożliwiając jego ponowne wykorzystanie. Aby rozstawić ognisko, zestaw kempingowy musi być <b>trzymany w ręku</b>.",
JWK-FM-Resistance-Camps-c75fe379-Tents,Tents,Namioty,
JWK-FM-Resistance-Camps-ced77c07-Usetherelevantma,Use the relevant map tool to show areas suitable for camp placement.,"Użyj odpowiedniego narzędzia mapy, aby wyświetlić obszary odpowiednie do założenia obozu.",
JWK-FM-Resistance-Controllingterritory-934f45f3-Theworldisdivide,"The world is divided into <b>regions</b>, which are based on various points of interest and represent faction control over specific territory. Any given point in the world belongs to some region. Regions are dynamic and their borders can move - for example, when a new FOB is constructed, or an enemy outpost is neutralized.","Świat gry podzielony jest na <b>regiony</b>, które opierają się na różnych punktach zainteresowania i reprezentują kontrolę frakcji nad określonym terytorium. Każdy punkt w świecie gry należy do jakiegoś regionu. Regiony są dynamiczne, a ich granice mogą się zmieniać - na przykład po zbudowaniu nowego FOB-u lub zneutralizowaniu posterunku wroga.",
JWK-FM-Resistance-Controllingterritory-Title,Controlling territory,Kontrola terytorium,
JWK-FM-Resistance-Controllingterritory-b69fec3a-Militarypresence,"Military presence is stronger in border regions, regardless of the threat level. Additionally, spontaneous skirmishes may escalate in these regions due to close presence of opposing forces.","Obecność wojsk jest silniejsza w regionach przygranicznych, niezależnie od poziomu zagrożenia. Dodatkowo w tych regionach mogą wybuchać spontaniczne potyczki z powodu bliskiej obecności przeciwnych sobie sił.",
JWK-FM-Resistance-Controllingterritory-f881a727-Thefactionthatco,"The faction that controls a region will deploy patrols and set up checkpoints over its area. When neighbouring regions belong to opposing factions, these regions are considered <b>border regions</b>. Their shared border becomes a <b>frontline</b>, and will be marked on the map with a stripe pattern.","Frakcja kontrolująca region będzie wysyłać patrole i ustawiać punkty kontrolne na swoim terenie. Gdy sąsiednie regiony należą do wrogich frakcji, uznaje się je za <b>tereny graniczne</b>. Ich wspólna granica staje się <b>linią frontu</b> i zostaje oznaczana na mapie wzorem w pasy.",
JWK-FM-Resistance-FOBs-69b3dcbf-ForwardOperating,"Forward Operating Bases can be established by the resistance via <b>construction</b>. Establishing a FOB sets up an operating base - for more information, see the relevant Field Manual section.",FOB-y mogą być zakładane przez ruch oporu poprzez <b>budowę</b>. Ustanowienie FOB zakłada powstanie bazy operacyjnej - więcej informacji znajduje się w odpowiedniej sekcji podręcznika polowego.,
JWK-FM-Resistance-FOBs-7880ea5f-AFOBcanbedisasse,A FOB can be disassembled by interacting with the flagpost while having an <b>entrenching tool</b> in hand. This is possible only if there are no other buildings or objects present. Disassembling a FOB will not cause any costs to be reimbursed.,"FOB można zdemontować, wchodząc w interakcję z masztem flagowym, trzymając w ręku <b>saperkę</b>. Jest to możliwe tylko wtedy, gdy w pobliżu nie ma budynków lub innych obiektów. Demontaż FOB-u nie powoduje zwrotu kosztów poniesionych na jego budowę.",
JWK-FM-Resistance-FOBs-98903c7c-Vehiclesleftwith,Vehicles left within the FOB area will be persisted.,Pojazdy pozostawione w obszarze FOB zostaną zachowane.,
JWK-FM-Resistance-FOBs-996eadc9-ConstructingaFOB,Constructing a FOB will create a control region around it.,Budowa FOB stworzy region kontrolny wokół niego.,
JWK-FM-Resistance-FOBs-Title,FOBs,FOB-y (wysunięte bazy operacyjne),
JWK-FM-Resistance-FOBs-b09d4ef1-FOBscanbeplacedf,"FOBs can be placed freely, but only in a safe distance from other points of interest. Use a dedicated map tool to show suitable areas.","FOB-y można stawiać swobodnie, ale tylko w bezpiecznej odległości od innych punktów zainteresowania. Użyj dedykowanego narzędzia mapy, aby wyświetlić odpowiednie do tego obszary.",
JWK-FM-Resistance-Friendlyfighters-92175be3-Friendlyfighters,"Friendly fighters are resistance members or supporting civilians that decided to take part in the fight. They will appear during <b>battles</b> over various points of interest, such as towns, military bases, factories and others. They are autonomous and you cannot directly control them, but they will fight along side you with the enemy. However, their presence depends on your actions, as each fighter needs to be equipped with weapons and ammunition, and that in turn requires <b>supplies</b>.","Sprzymierzeni bojownicy to członkowie ruchu oporu lub wspierający cywile, którzy zdecydowali się wziąć udział w walce. Pojawiają się podczas <b>bitew</b> o różne punkty strategiczne, takie jak miasta, bazy wojskowe, fabryki i inne. Działają autonomicznie - nie możesz nimi bezpośrednio dowodzić, lecz walczą u twego boku przeciwko wrogowi. Ich obecność zależy jednak od twoich działań, ponieważ każdy bojownik musi być wyposażony w broń i amunicję, co z kolei wymaga odpowiedniego <b>zaopatrzenia</b>.",
JWK-FM-Resistance-Friendlyfighters-Title,Friendly fighters,Sprzymierzeni bojownicy,
JWK-FM-Resistance-Friendlyfighters-f67275ec-Friendlyfighters,"Friendly fighters consume supplies stored at <b>hideouts</b>. If the location being fought for hosts a hideout - such as a town - then the fighters will appear and take supplies only from that specific hideout. Otherwise - when attacking factories or military bases - the supplies are consumed across all resistance hideouts, including the HQ. Supplies stored at resistance operating bases (FOBs, military bases) and controlled factories are not taken into account.","Sprzymierzeni bojownicy zużywają zaopatrzenie przechowywane w <b>kryjówkach</b>. Jeśli walka toczy się o obszar, w którym znajduje się kryjówka - na przykład w mieście - bojownicy pojawią się i będą korzystać wyłącznie z zaopatrzenia dostępnego w tej konkretnej kryjówce. W przeciwnym razie, podczas ataków na fabryki lub bazy wojskowe, zużywane jest zaopatrzenie ze wszystkich kryjówek ruchu oporu, w tym również z HQ. Zaopatrzenie przechowywane w bazach operacyjnych (FOB-ach, bazach wojskowych) oraz w kontrolowanych fabrykach nie jest brane pod uwagę.",
JWK-FM-Resistance-Hideouts-22cb7da3-Thereisalwaysone,"There is always one HQ hideout in the world. However, if you endanger it, it will cease operations and must be relocated. This process may take several hours, during which the HQ will be inaccessible. Any supplies stored there will be lost during the move, so take care to avoid triggering a relocation.","W świecie gry zawsze istnieje jedna główna kryjówka (HQ). Jeśli jednak zostanie zagrożona, zaprzestanie działalności i będzie musiała zostać przeniesiona. Proces relokacji może potrwać kilka godzin, podczas których HQ pozostanie niedostępna. Wszelkie zaopatrzenie składowane w HQ zostanie utracone w trakcie przenosin, dlatego należy unikać sytuacji prowadzących do konieczności relokacji.",
JWK-FM-Resistance-Hideouts-6af0cfdf-Townhideouts,Town hideouts,Kryjówki w miastach,
JWK-FM-Resistance-Hideouts-954b3c37-Hideoutsaresecur,"Hideouts are secure locations used by the resistance for meetings and covert communication. At each hideout, you can meet a <b>resistance officer</b> - your primary contact for all conspiratorial matters. Speak with them to receive new assignments. Keep in mind that they're not particularly fond of attracting attention from the authorities, so avoid visiting them when you have <b>heat</b> on you.","Kryjówki to bezpieczne lokalizacje wykorzystywane przez ruch oporu do spotkań i tajnej komunikacji. W każdej kryjówce możesz spotkać <b>oficera ruchu oporu</b> - główny punkt kontaktowy w sprawach konspiracyjnych. Porozmawiaj z nim, aby otrzymać nowe zadania.  Pamiętaj jednak, że oficerowie nie przepadają za przyciąganiem uwagi władz, więc unikaj odwiedzania ich, gdy masz wysoki poziom <b>poszukiwania</b>.",
JWK-FM-Resistance-Hideouts-99ef25d4-Theresistancewil,"The resistance will establish hideouts in towns and cities once there is enough local support to sustain its operations. Same goes the other way - if you lose too much support, resistance operations will become unsustainable and the hideout will be dissolved. Keeping a network of hideouts is very important, as each additional hideout means more storage space for supplies, which are used to arm your fighters during battles.","Ruch oporu zakłada kryjówki w miastach i osadach, gdy uzyska wystarczające lokalne poparcie, by utrzymać swoją działalność. Działa to również w drugą stronę - jeśli utracisz zbyt dużo poparcia, operacje ruchu oporu staną się nie do utrzymania, a dana kryjówka zostanie zlikwidowana. Utrzymywanie sieci kryjówek jest niezwykle ważne, ponieważ każda dodatkowa kryjówka oznacza więcej miejsca na  zaopatrzenie, które jest wykorzystywane do lepszego uzbrojenia twoich bojowników w czasie walk.",
JWK-FM-Resistance-Hideouts-9a3275fb-HQhideoutsareest,"HQ hideouts are established in safer locations - typically in remote houses away from densely populated areas or in small, secluded settlements. They serve as delivery and pickup points for various resistance operations and act as rally points where mercenary fighters can be <b>recruited</b>.","Kryjówki <b>HQ</b> zakładane są w bezpiecznych lokalizacjach - zazwyczaj w odosobnionych domach, z dala od gęsto zaludnionych obszarów lub w małych, ustronnych osadach. Służą jako punkty dostaw i odbioru dla operacji ruchu oporu oraz jako miejsca zbiórek, w których można <b>rekrutować</b> najemników.",
JWK-FM-Resistance-Hideouts-Title,Hideouts,Kryjówki,
JWK-FM-Resistance-Hideouts-bf9cf040-HQhideouts,HQ hideouts,Kryjówki (HQ),
JWK-FM-Resistance-Hideouts-ca60f274-TheHQslocationis,"The HQ's location is not automatically revealed on your map. To discover its position, you must either call the HQ using a phone or contact it via radio, and then travel to the coordinates you are given.","Lokalizacja HQ nie jest automatycznie ujawniana na mapie. Aby ją odkryć, musisz zadzwonić do HQ telefonicznie lub skontaktować się przez radio, a następnie udać się pod przekazane współrzędne.",
JWK-FM-Resistance-Hideouts-e8443423-Hideoutofficersa,"Hideout officers also offer guns, ammunition, and other war materials - all available in exchange for money.","Oficerowie w kryjówkach oferują broń, amunicję i inne materiały wojenne - wszystko dostępne w zamian za pieniądze.",
JWK-FM-Resistance-Missions-13db2b7c-Missionsandtheir,"Missions and their progress is, at any stage, fully persistent. It is a good idea to look up the journal upon joining an existing online session to check out if there are any already started missions.","Misje i ich postęp są w pełni trwałe na każdym etapie rozgrywki. Po dołączeniu do istniejącej sesji online warto zajrzeć do dziennika, aby sprawdzić, czy jakieś misje są już rozpoczęte.",
JWK-FM-Resistance-Missions-14df7725-Youcanreceivemis,"You can receive missions by talking to the <b>resistance officer</b>. Missions are shared by all ingame players and it does not matter which player takes or reports them. If the mission is awarded with money, the amount is automatically split between all ingame players.","Misje otrzymasz, rozmawiając z <b>oficerem ruchu oporu</b>. Są one wspólne dla wszystkich graczy - nie ma znaczenia, kto je podejmie lub rozliczy. Jeśli nagrodą za wykonanie misji są pieniądze, kwota zostanie automatycznie podzielona pomiędzy wszystkich graczy online w grze.",
JWK-FM-Resistance-Missions-Title,Missions,Misje,
JWK-FM-Resistance-Recruits-985f01a6-Youcanrecruitres,You can recruit <b>resistance fighters</b> at <b>HQ hideouts</b> existing in the world or <b>living areas</b> constructed by players at the resistance operating bases. Recruited fighters can be <b>commanded</b> as members of your squad.,Możesz rekrutować <b>bojowników ruchu oporu</b> w kryjówkach <b>HQ</b> istniejących w świecie gry lub w <b>strefach mieszkalnych</b> zbudowanych przez graczy w bazach operacyjnych ruchu oporu. Zrekrutowanymi bojownikami można <b>dowodzić</b> jako członkami swojej drużyny.,
JWK-FM-Resistance-Recruits-Title,Recruits,Rekruci,
JWK-FM-Resistance-Title,Resistance,Ruch oporu,
JWK-FM-Resistance-Traders-68db1d01-Contentsindevelo,Contents in development.,Zawartość w opracowaniu.,
JWK-FM-Resistance-Traders-Title,Traders,Handlarze,
JWK-FM-World-Airports-64821fa9-Airportsallowyou,"Airports allow you to import light ground vehicles - such as cars or motorbikes - from the supporting faction, but they also offer <b>helicopters</b>. Import helipads are marked on the map with a helipad icon and can be interacted with through a parking sign.","Lotniska pozwalają na import lekkich pojazdów lądowych - takich jak samochody czy motocykle - od frakcji wspierającej, ale oferują również <b>śmigłowce</b>. Lądowiska importowe są oznaczone na mapie ikoną lądowiska i można z nimi wchodzić w interakcję poprzez znak parkingowy.",
JWK-FM-World-Airports-9e315545-Airportsjustlike,"Airports, just like <b>ports</b>, allow to import <b>supplies</b>. See the Field Manual page dedicated for <b>Ports</b> for more details on that.","Lotniska, podobnie jak <b>porty</b>, umożliwiają import <b>zasobów</b>. Więcej informacji znajduje się w sekcji podręcznika polowego poświęconej <b>Portom</b>.",
JWK-FM-World-Airports-Title,Airports,Lotniska,
JWK-FM-World-Airports-e3d417d4-Vehicleimport,Vehicle import,Import pojazdów,
JWK-FM-World-Fuelstations-9a7f2b99-Refuelingatafuel,"Refueling at a fuel station - whether a tanker, or directly to your vehicle's tank - costs money. While you can empty a fuel station if you use it heavily, it will slowly replenish its storages over time.","Tankowanie na stacji paliw - do cysterny, czy bezpośrednio do baku pojazdu - kosztuje pieniądze. Intensywne korzystanie ze stacji może doprowadzić do opróżnienia jej zasobów, jednak z czasem powoli zostaną one uzupełnione.",
JWK-FM-World-Fuelstations-Title,Fuel stations,Stacje paliw,
JWK-FM-World-Fuelstations-dc31ee67-Fuelstationsacta,"Fuel stations act as primary source of fuel for your revolution - literally. Fueling points and storages constructed in your bases are empty by default, and fuel is a finite resource. To gather fuel, you need to capture or procure a tanker and visit a fuel station.","Stacje paliw stanowią główne źródło paliwa dla rewolucji - dosłownie. Punkty tankowania i zbiorniki budowane w bazach są domyślnie puste, ponieważ paliwo jest zasobem ograniczonym. Aby zgromadzić paliwo, należy przejąć lub zdobyć cysternę i odwiedzić stację paliw.",
JWK-FM-World-Maplegend-348b2765-Factory,Factory,Fabryka,
JWK-FM-World-Maplegend-47518732-Resistance,Resistance,Ruch oporu,
JWK-FM-World-Maplegend-48c3baea-Armory,Armory,Zbrojownia,
JWK-FM-World-Maplegend-5921b838-Radiotower,Radio tower,Wieża radiowa,
JWK-FM-World-Maplegend-5d44d2d3-Fuelstation,Fuel station,Stacja paliw,
JWK-FM-World-Maplegend-61a6ed0e-Camp,Camp,Obóz,
JWK-FM-World-Maplegend-64655b16-FOB,FOB,FOB,
JWK-FM-World-Maplegend-64af7cb4-Busstop,Bus stop,Przystanek autobusowy,
JWK-FM-World-Maplegend-6b95049d-Resourcestorage,Resource storage,Magazyn zaopatrzenia,
JWK-FM-World-Maplegend-6cc33bcf-Jail,Jail,Więzienie,
JWK-FM-World-Maplegend-8296a839-Phonebooth,Phone booth,Budka telefoniczna,
JWK-FM-World-Maplegend-83bbf7c6-Medicalstore,Medical store,Apteka,
JWK-FM-World-Maplegend-86a63632-Ferrystop,Ferry stop,Przystań promowa,
JWK-FM-World-Maplegend-988a643d-Garage,Garage,Garaż,
JWK-FM-World-Maplegend-Title,Map legend,Legenda mapy,
JWK-FM-World-Maplegend-a33f17c2-Radarsite,Radar site,Stacja radarowa,
JWK-FM-World-Maplegend-b12cce5e-Airport,Airport,Lotnisko,
JWK-FM-World-Maplegend-b99656c6-Repairstation,Repair station,Stacja naprawcza,
JWK-FM-World-Maplegend-c903cd15-Posterlocation,Poster location,Miejsce na plakat,
JWK-FM-World-Maplegend-ca95cfbb-Helipad,Helipad,Lądowisko,
JWK-FM-World-Maplegend-d0b6de6e-Vilage,Vilage,Wioska,
JWK-FM-World-Maplegend-d8cfa072-Postoffice,Post office,Poczta,
JWK-FM-World-Maplegend-e3a3f2f2-Port,Port,Port,
JWK-FM-World-Maplegend-eb4e0385-Clothingstore,Clothing store,Sklep z odzieżą,
JWK-FM-World-Maplegend-ecd4689a-Town,Town,Miasto,
JWK-FM-World-Maplegend-f1f76b05-Militarybase,Military base,Baza wojskowa,
JWK-FM-World-Maplegend-facc7fd8-Generalstore,General store,Sklep ogólny,
JWK-FM-World-Maptools-68db1d01-Contentsindevelo,Contents in development.,Zawartość w opracowaniu.,
JWK-FM-World-Maptools-Title,Map tools,Narzędzia mapy,
JWK-FM-World-Phones-Title,Phones,Telefony,
JWK-FM-World-Phones-c9900c12-Phonescanbeusedt,"Phones can be used to make calls to known contacts using the phonebook, or by dialling a number manually. Once phone is interacted with, a radial menu will appear enabling to choose the preferred method.","Telefony mogą być używane do wykonywania połączeń ze znanymi kontaktami za pomocą książki telefonicznej lub poprzez ręczne wybieranie numeru. Po interakcji z telefonem pojawi się menu kołowe, które umożliwi wybór preferowanej metody.",
JWK-FM-World-Ports-0018970b-Importedvehicles,Imported vehicles need to be paid for in cash.,Importowane pojazdy muszą być opłacone gotówką.,
JWK-FM-World-Ports-2578594f-Whentheportisund,"When the port is under resistance control, it will allow you to import ground vehicles of the supporting faction. Contrary to airports, ports can also import heavy vehicles such as tanks and other armor.","Gdy port znajduje się pod kontrolą ruchu oporu, pozwoli na import pojazdów naziemnych frakcji wspierającej. W przeciwieństwie do lotnisk, porty mogą również importować ciężkie pojazdy, takie jak czołgi i inne pojazdy opancerzone.",
JWK-FM-World-Ports-3054ca77-Toimportavehicle,"To import a vehicle, interact with the parking sign at the pickup area. Selection of available vehicles is very limited, but it's different at every port and changes every day.","Aby zaimportować pojazd - wejdź w interakcję ze znakiem parkingu w strefie odbioru. Wybór dostępnych pojazdów jest bardzo ograniczony, a oferta różni się w każdym porcie i zmienia się każdego dnia.",
JWK-FM-World-Ports-535958a2-Oncesuppliesarep,"Once supplies are purchased, they will be placed in the pickup area. Don't worry if you can't haul all goods in one go - those supplies are secure and will be waiting for pickup after you return.","Po zakupie zaopatrzenie zostanie umieszczone w strefie odbioru. Nie martw się, jeśli nie możesz zabrać wszystkiego od razu - towary są bezpieczne i będą czekać na odbiór po twoim powrocie.",
JWK-FM-World-Ports-Title,Ports,Porty,
