Id,Source,Translation,Comment
JWK-FM-Locations-Militarybases-226615d7-Control,Control,控制,
JWK-FM-Locations-Militarybases-4c30ffa5-Militarybasesare,"Military bases are the backbone of enemy occupation over the area. All bases need to be controlled by the resistance to achieve victory, but be warned, they are heavily guarded and the enemy won't let control over them easily.",军事基地是敌方占领该区域的支柱。抵抗组织必须控制所有基地才能取得胜利，但请注意，它们防守严密，敌人不会轻易放弃控制权。,
JWK-FM-Locations-Militarybases-5ffe9590-Onceunderresista,"Once under resistance control, the military base becomes resistance's <b>operating base</b>, which means the resistance may start construction in its area. See relevant Field Manual section for more info.",一旦被抵抗组织控制，军事基地将成为抵抗组织的<b>作战基地</b>，意味着抵抗组织可以在其区域内开始建设。更多信息请参见相关的野外手册章节。,
JWK-FM-Locations-Militarybases-8ef1665c-Friendlyforces,Friendly forces,,
JWK-FM-Locations-Militarybases-Title,Military bases,军事基地,
JWK-FM-Locations-Militarybases-b2eaadba-Inordertotakecon,"In order to take control, the resistance has to win a <b>battle</b> over the base. A <b>battle</b> can be initiated by gaining momentary dominance in the location area. That is, you have to clear the enemy garrison and make sure there are more resistance fighters present than enemies.",,
JWK-FM-Locations-Militarybases-d85af64a-Operatingbase,Operating base,操作基地,
JWK-FM-Locations-Radarsites-226615d7-Control,Control,控制,
JWK-FM-Locations-Radarsites-41c2f52a-Radarsitescannot,"Radar sites cannot be captured by the resistance, only neutralized. To do so, the resistance has to destroy all radar dishes present on the site. Even if the defending garrison is cleared without damage to the equipment, the resistance has no qualified crews to operate the installations.",雷达站无法被抵抗组织占领，只能被中立化。为此，抵抗组织必须摧毁站点上的所有雷达天线。即使清理了防守驻军而设备未受损，抵抗组织也没有合格人员操作这些设施。,
JWK-FM-Locations-Radarsites-4f451321-Radarsitesareope,"Radar sites are operated by the enemy and need to be neutralized to achieve victory. With enemy radar sites in operation, allied forces are not able to provide required support.",雷达站由敌方操作，需要被中立化以取得胜利。在敌方雷达站仍在运行时，盟军无法提供所需支援。,
JWK-FM-Locations-Radarsites-Title,Radar sites,雷达站,
JWK-FM-Locations-Radiotowers-226615d7-Control,Control,控制,
JWK-FM-Locations-Radiotowers-24ddbc87-Radiotowersareal,"Radio towers are always guarded by an enemy garrison. To take control, the resistance has to simply secure the area by clearing its garrison.",无线电塔始终由敌方驻军守卫。要控制无线电塔，抵抗组织只需通过清除驻军来确保该区域安全。,
JWK-FM-Locations-Radiotowers-3109431f-Radiotowersareus,"Radio towers are used to enable communication for the controlling faction and jam opposing forces. All radio towers need to be either neutralized or controlled by the resistance to achieve victory. Towers may be destroyed, in which case neither side will control it. This also counts towards campaign progress.",无线电塔用于为控制阵营建立通信，同时干扰敌方力量。为了取得胜利，所有无线电塔都需要被抵抗组织中立化或控制。塔也可能被摧毁，在这种情况下双方都无法控制它。这同样计入战役进度。,
JWK-FM-Locations-Radiotowers-Title,Radio towers,无线电塔,
JWK-FM-Locations-Title,Locations,地点,
JWK-FM-Locations-Towns-033863e7-Toensuremaximump,"To ensure maximum possible strength of the resistance, stock the town's hideout fully and gain 100% local support before starting the battle.",,
JWK-FM-Locations-Towns-14b803bc-Ontheotherhandso,"On the other hand, sometimes you may want to increase threat and provoke a response from the enemy deliberately, for example to contest town control. In this case, some warning shots in the air or an ambush on a random enemy vehicle should be enough. You can also locate the nearest <b>phone booth</b> and report resistance activity in the town.",另一方面，有时你可能希望故意提高威胁以引发敌方反应，例如争夺城镇控制权。这种情况下，在空中开几枪或伏击一辆随机敌方车辆通常足够。你也可以找到最近的 <b>电话亭</b>，报告城镇中的抵抗活动。,
JWK-FM-Locations-Towns-226615d7-Control,Control,控制,
JWK-FM-Locations-Towns-24e39aad-Threatleveldenot,"Threat level denotes how much trouble the resistance has been recently making. The bigger the threat, the more activity from enemy forces you can expect. Killings, shootings, and even sightings of resistance fighters will rapidly increase threat. Threat will decay over time, so if you are facing too much enemy activity, it is best to change the area of operations for some time and come back later.",威胁等级表示抵抗组织近期造成的麻烦程度。威胁越高，你可以预期更多敌方活动。杀戮、枪击，甚至抵抗战士的目击都会迅速增加威胁。威胁会随时间衰减，因此如果敌方活动过多，最好暂时更换作战区域，然后再回来。,
JWK-FM-Locations-Towns-2b3b59d1-Threat,Threat,威胁,
JWK-FM-Locations-Towns-45020fd9-Townsarekeyplace,"Towns are key places for your revolution. Most importantly, they are the home of the local population, whose support is desperately needed. Towns come in three sizes: <b>villages</b>, <b>towns</b> and <b>cities</b>, based on the number of residents and their infrastructure.",城镇是革命的关键地点。最重要的是，这里是当地居民的家园，而他们的支持至关重要。城镇根据居民数量和基础设施分为三类：<b>村庄</b>、<b>城镇</b>和<b>城市</b>。,
JWK-FM-Locations-Towns-53a86c49-Tocontrolatownth,"To control a town, the resistance has to have a certain amount of <b>supporters</b> among the town residents. Detailed information is always shown in the town info panel. Raising support is enough to control <b>villages</b>, but in the case of bigger settlements, enemy forces will not stay indifferent. When the town's <b>threat</b> level gets sufficiently high, the occupier will attempt to pacify the town and a <b>battle</b> will begin. As a result, the winning side will take control over the town.","要控制一个城镇,抵抗组织必须在城镇居民中拥有一定数量的<b>支持者</b>。详细信息始终会显示在城镇信息面板中。<br/>提升支持率以控制<b>村庄</b>,但对于更大的城镇,敌军不会袖手旁观。当城镇的<b>威胁</b>等级达到足够高时，占领者将试图平定城镇，并且会爆发一场<b>战斗</b>,最终,胜利的一方将控制该城镇。",
JWK-FM-Locations-Towns-57565497-Independentfight,Independent fighters may appear during the battle to assist you. Their number depends on your support in the town and amount of supplies stored at the town's hideout. Every fighter will be equipped by consuming the supplies.,,
JWK-FM-Locations-Towns-8ef1665c-Friendlyforces,Friendly forces,,
JWK-FM-Locations-Towns-Title,Towns,城镇,
JWK-FM-Locations-Towns-e9f9764a-Bewarythattheres,Be wary that the resistance will <b>lose control</b> over a town if the population support falls below a certain threshold.,"请注意,如果民众支持率下降到某个临界值以下,抵抗组织将会<b>失去对城镇的控制</b>",
JWK-FM-Resistance-Camps-28564fd0-Ifacampisoverrun,"If a camp is overrun by enemies, it will not be available as a respawn point. A camp cannot be used for respawn unless tents are deployed. Vehicles left in the immediate area of the camp will be persisted.",,
JWK-FM-Resistance-Camps-7217f274-Tentsarenotequip,"Tents are not equipped in hand; instead, they must be activated from a quick slot in order to place them.",,
JWK-FM-Resistance-Camps-82e906f2-Tentscanbeplaced,"Tents can be placed around the campfire. <b>Each tent allows for a single respawn at the camp</b>, after which it is consumed. There is no limit to the number of tents that can be deployed in a camp. Unless a tent has been used for respawn, it can be picked up and returned to the inventory. Dismantling the camp will automatically pack all deployed tents.",,
JWK-FM-Resistance-Camps-Title,Camps,,
JWK-FM-Resistance-Camps-a7954c83-Campsdonotallowt,"Camps do not allow to construct or place any other items, but they can be placed much closer to enemy positions than FOBs. Camps do not create a control region near their location.",,
JWK-FM-Resistance-Camps-b007c7f2-Campscanbeestabl,"Camps can be established by players using a <b>camping kit</b>, which can be purchased in civilian shops or acquired from equipment stores. The camping kit is used to place a campfire, which marks the camp's location. The campfire can be picked up later, restoring the camping kit and allowing it to be reused. The camping kit must be <b>equipped in hand</b> in order to place it.",,
JWK-FM-Resistance-Camps-c75fe379-Tents,Tents,,
JWK-FM-Resistance-Camps-ced77c07-Usetherelevantma,Use the relevant map tool to show areas suitable for camp placement.,,
JWK-FM-Resistance-Controllingterritory-934f45f3-Theworldisdivide,"The world is divided into <b>regions</b>, which are based on various points of interest and represent faction control over specific territory. Any given point in the world belongs to some region. Regions are dynamic and their borders can move - for example, when a new FOB is constructed, or an enemy outpost is neutralized.",,
JWK-FM-Resistance-Controllingterritory-Title,Controlling territory,,
JWK-FM-Resistance-Controllingterritory-b69fec3a-Militarypresence,"Military presence is stronger in border regions, regardless of the threat level. Additionally, spontaneous skirmishes may escalate in these regions due to close presence of opposing forces.",,
JWK-FM-Resistance-Controllingterritory-f881a727-Thefactionthatco,"The faction that controls a region will deploy patrols and set up checkpoints over its area. When neighbouring regions belong to opposing factions, these regions are considered <b>border regions</b>. Their shared border becomes a <b>frontline</b>, and will be marked on the map with a stripe pattern.",,
JWK-FM-Resistance-FOBs-69b3dcbf-ForwardOperating,"Forward Operating Bases can be established by the resistance via <b>construction</b>. Establishing a FOB sets up an operating base - for more information, see the relevant Field Manual section.",,
JWK-FM-Resistance-FOBs-7880ea5f-AFOBcanbedisasse,A FOB can be disassembled by interacting with the flagpost while having an <b>entrenching tool</b> in hand. This is possible only if there are no other buildings or objects present. Disassembling a FOB will not cause any costs to be reimbursed.,,
JWK-FM-Resistance-FOBs-98903c7c-Vehiclesleftwith,Vehicles left within the FOB area will be persisted.,,
JWK-FM-Resistance-FOBs-996eadc9-ConstructingaFOB,Constructing a FOB will create a control region around it.,,
JWK-FM-Resistance-FOBs-Title,FOBs,前哨基地（FOB）,
JWK-FM-Resistance-FOBs-b09d4ef1-FOBscanbeplacedf,"FOBs can be placed freely, but only in a safe distance from other points of interest. Use a dedicated map tool to show suitable areas.",,
JWK-FM-Resistance-Friendlyfighters-92175be3-Friendlyfighters,"Friendly fighters are resistance members or supporting civilians that decided to take part in the fight. They will appear during <b>battles</b> over various points of interest, such as towns, military bases, factories and others. They are autonomous and you cannot directly control them, but they will fight along side you with the enemy. However, their presence depends on your actions, as each fighter needs to be equipped with weapons and ammunition, and that in turn requires <b>supplies</b>.",友军战士是抵抗组织成员或决定参与战斗的支持平民。他们会在各类兴趣点的 <b>战斗</b> 中出现，例如城镇、军事基地、工厂等。他们是自主行动的，你无法直接控制，但会与你并肩作战。然而，他们的出现取决于你的行动，因为每名战士都需要配备武器和弹药，而这又需要 <b>补给</b>。,
JWK-FM-Resistance-Friendlyfighters-Title,Friendly fighters,友好战士,
JWK-FM-Resistance-Friendlyfighters-f67275ec-Friendlyfighters,"Friendly fighters consume supplies stored at <b>hideouts</b>. If the location being fought for hosts a hideout - such as a town - then the fighters will appear and take supplies only from that specific hideout. Otherwise - when attacking factories or military bases - the supplies are consumed across all resistance hideouts, including the HQ. Supplies stored at resistance operating bases (FOBs, military bases) and controlled factories are not taken into account.",友军战士消耗储存在 <b>据点</b> 的补给。如果争夺的地点设有据点--如城镇--战士将只从该据点获取补给。否则--在攻击工厂或军事基地时--补给将从所有抵抗据点（包括总部）中消耗。储存在抵抗操作基地（FOB、军事基地）和被控制工厂的补给不计入消耗。,
JWK-FM-Resistance-Hideouts-22cb7da3-Thereisalwaysone,"There is always one HQ hideout in the world. However, if you endanger it, it will cease operations and must be relocated. This process may take several hours, during which the HQ will be inaccessible. Any supplies stored there will be lost during the move, so take care to avoid triggering a relocation.",世界上始终存在一个HQ藏身点。然而，如果你使其处于危险之中，它将停止运作并必须重新安置。这个过程可能需要数小时，在此期间HQ将无法访问。储存在其中的任何物资在搬迁过程中都会丢失，因此要小心避免触发重新安置。,
JWK-FM-Resistance-Hideouts-6af0cfdf-Townhideouts,Town hideouts,城镇据点,
JWK-FM-Resistance-Hideouts-954b3c37-Hideoutsaresecur,"Hideouts are secure locations used by the resistance for meetings and covert communication. At each hideout, you can meet a <b>resistance officer</b> - your primary contact for all conspiratorial matters. Speak with them to receive new assignments. Keep in mind that they're not particularly fond of attracting attention from the authorities, so avoid visiting them when you have <b>heat</b> on you.",藏身点是抵抗组织用于会议和秘密通讯的安全地点。在每个藏身点，你都可以见到一位<b>抵抗官员</b>--你处理所有阴谋事务的主要联系人。与他们交谈以接受新的任务。请记住，他们并不喜欢吸引当局注意，因此当你处于<b>追捕</b>状态时，避免访问他们。,
JWK-FM-Resistance-Hideouts-99ef25d4-Theresistancewil,"The resistance will establish hideouts in towns and cities once there is enough local support to sustain its operations. Same goes the other way - if you lose too much support, resistance operations will become unsustainable and the hideout will be dissolved. Keeping a network of hideouts is very important, as each additional hideout means more storage space for supplies, which are used to arm your fighters during battles.",一旦在城镇和城市中获得足够的地方支持，抵抗组织将建立藏身点。反之亦然--如果你失去过多支持，抵抗行动将无法维持，藏身点将被解散。维持藏身点网络非常重要，因为每增加一个藏身点，就意味着更多的物资储存空间，这些物资用于在战斗中武装你的战士。,
JWK-FM-Resistance-Hideouts-9a3275fb-HQhideoutsareest,"HQ hideouts are established in safer locations - typically in remote houses away from densely populated areas or in small, secluded settlements. They serve as delivery and pickup points for various resistance operations and act as rally points where mercenary fighters can be <b>recruited</b>.",HQ（总部）藏身点通常建立在较为安全的地点--通常是远离人口密集区的偏僻房屋或小型隐蔽定居点。它们作为各种抵抗行动的投递与接收点，同时也是佣兵战士可以<b>招募</b>的集结点。,
JWK-FM-Resistance-Hideouts-Title,Hideouts,掩体,
JWK-FM-Resistance-Hideouts-bf9cf040-HQhideouts,HQ hideouts,总部据点,
JWK-FM-Resistance-Hideouts-ca60f274-TheHQslocationis,"The HQ's location is not automatically revealed on your map. To discover its position, you must either call the HQ using a phone or contact it via radio, and then travel to the coordinates you are given.",HQ的位置不会自动显示在你的地图上。要发现其位置，你必须通过电话联系HQ或使用无线电联络，然后前往你所获得的坐标。,
JWK-FM-Resistance-Hideouts-e8443423-Hideoutofficersa,"Hideout officers also offer guns, ammunition, and other war materials - all available in exchange for money.",藏身点官员还提供枪械、弹药及其他战争物资--所有物品均可用金钱交换获取。,
JWK-FM-Resistance-Missions-13db2b7c-Missionsandtheir,"Missions and their progress is, at any stage, fully persistent. It is a good idea to look up the journal upon joining an existing online session to check out if there are any already started missions.",任务及其进度在任何阶段都是完全持久的。加入现有在线会话时，查看任务日志以了解是否已有任务在进行中，是个好主意。,
JWK-FM-Resistance-Missions-14df7725-Youcanreceivemis,"You can receive missions by talking to the <b>resistance officer</b>. Missions are shared by all ingame players and it does not matter which player takes or reports them. If the mission is awarded with money, the amount is automatically split between all ingame players.",你可以通过与<b>抵抗官员</b>交谈来接收任务。任务由所有游戏内玩家共享，哪个玩家领取或上报任务都无关紧要。如果任务附带金钱奖励，该金额会自动在所有游戏内玩家之间分配。,
JWK-FM-Resistance-Missions-Title,Missions,任务,
JWK-FM-Resistance-Recruits-985f01a6-Youcanrecruitres,You can recruit <b>resistance fighters</b> at <b>HQ hideouts</b> existing in the world or <b>living areas</b> constructed by players at the resistance operating bases. Recruited fighters can be <b>commanded</b> as members of your squad.,你可以在世界中的<b>HQ藏身点</b>或玩家在抵抗作战基地建造的<b>居住区</b>招募<b>抵抗战士</b>。招募的战士可以作为你小队成员被<b>指挥</b>。,
JWK-FM-Resistance-Recruits-Title,Recruits,新兵,
JWK-FM-Resistance-Title,Resistance,抵抗,
JWK-FM-Resistance-Traders-68db1d01-Contentsindevelo,Contents in development.,,
JWK-FM-Resistance-Traders-Title,Traders,商人,
JWK-FM-World-Airports-64821fa9-Airportsallowyou,"Airports allow you to import light ground vehicles - such as cars or motorbikes - from the supporting faction, but they also offer <b>helicopters</b>. Import helipads are marked on the map with a helipad icon and can be interacted with through a parking sign.",,
JWK-FM-World-Airports-9e315545-Airportsjustlike,"Airports, just like <b>ports</b>, allow to import <b>supplies</b>. See the Field Manual page dedicated for <b>Ports</b> for more details on that.",,
JWK-FM-World-Airports-Title,Airports,,
JWK-FM-World-Airports-e3d417d4-Vehicleimport,Vehicle import,,
JWK-FM-World-Fuelstations-9a7f2b99-Refuelingatafuel,"Refueling at a fuel station - whether a tanker, or directly to your vehicle's tank - costs money. While you can empty a fuel station if you use it heavily, it will slowly replenish its storages over time.",,
JWK-FM-World-Fuelstations-Title,Fuel stations,,
JWK-FM-World-Fuelstations-dc31ee67-Fuelstationsacta,"Fuel stations act as primary source of fuel for your revolution - literally. Fueling points and storages constructed in your bases are empty by default, and fuel is a finite resource. To gather fuel, you need to capture or procure a tanker and visit a fuel station.",,
JWK-FM-World-Maplegend-348b2765-Factory,Factory,,
JWK-FM-World-Maplegend-47518732-Resistance,Resistance,抵抗,
JWK-FM-World-Maplegend-48c3baea-Armory,Armory,,
JWK-FM-World-Maplegend-5921b838-Radiotower,Radio tower,,
JWK-FM-World-Maplegend-5d44d2d3-Fuelstation,Fuel station,,
JWK-FM-World-Maplegend-61a6ed0e-Camp,Camp,,
JWK-FM-World-Maplegend-64655b16-FOB,FOB,,
JWK-FM-World-Maplegend-64af7cb4-Busstop,Bus stop,,
JWK-FM-World-Maplegend-6b95049d-Resourcestorage,Resource storage,,
JWK-FM-World-Maplegend-6cc33bcf-Jail,Jail,,
JWK-FM-World-Maplegend-8296a839-Phonebooth,Phone booth,,
JWK-FM-World-Maplegend-83bbf7c6-Medicalstore,Medical store,,
JWK-FM-World-Maplegend-86a63632-Ferrystop,Ferry stop,,
JWK-FM-World-Maplegend-988a643d-Garage,Garage,,
JWK-FM-World-Maplegend-Title,Map legend,地图图例,
JWK-FM-World-Maplegend-a33f17c2-Radarsite,Radar site,,
JWK-FM-World-Maplegend-b12cce5e-Airport,Airport,,
JWK-FM-World-Maplegend-b99656c6-Repairstation,Repair station,,
JWK-FM-World-Maplegend-c903cd15-Posterlocation,Poster location,,
JWK-FM-World-Maplegend-ca95cfbb-Helipad,Helipad,,
JWK-FM-World-Maplegend-d0b6de6e-Vilage,Vilage,,
JWK-FM-World-Maplegend-d8cfa072-Postoffice,Post office,,
JWK-FM-World-Maplegend-e3a3f2f2-Port,Port,,
JWK-FM-World-Maplegend-eb4e0385-Clothingstore,Clothing store,,
JWK-FM-World-Maplegend-ecd4689a-Town,Town,,
JWK-FM-World-Maplegend-f1f76b05-Militarybase,Military base,,
JWK-FM-World-Maplegend-facc7fd8-Generalstore,General store,,
JWK-FM-World-Maptools-68db1d01-Contentsindevelo,Contents in development.,,
JWK-FM-World-Maptools-Title,Map tools,地图工具,
JWK-FM-World-Phones-Title,Phones,电话,
JWK-FM-World-Phones-c9900c12-Phonescanbeusedt,"Phones can be used to make calls to known contacts using the phonebook, or by dialling a number manually. Once phone is interacted with, a radial menu will appear enabling to choose the preferred method.",电话可用于通过电话簿拨打已知联系人，或手动输入号码拨打。与电话互动后，会出现环形菜单，可选择首选拨打方式。,
JWK-FM-World-Ports-0018970b-Importedvehicles,Imported vehicles need to be paid for in cash.,,
JWK-FM-World-Ports-2578594f-Whentheportisund,"When the port is under resistance control, it will allow you to import ground vehicles of the supporting faction. Contrary to airports, ports can also import heavy vehicles such as tanks and other armor.",,
JWK-FM-World-Ports-3054ca77-Toimportavehicle,"To import a vehicle, interact with the parking sign at the pickup area. Selection of available vehicles is very limited, but it's different at every port and changes every day.",,
JWK-FM-World-Ports-535958a2-Oncesuppliesarep,"Once supplies are purchased, they will be placed in the pickup area. Don't worry if you can't haul all goods in one go - those supplies are secure and will be waiting for pickup after you return.",购买物资后，它们将放置在提货区。如果一次无法全部搬运也无需担心--这些物资是安全的，回去后可继续提取。,
JWK-FM-World-Ports-Title,Ports,港口,
JWK-FM-World-Ports-a21e1c4c-Portscanbeusedto,"Ports can be used to import <b>supplies</b> from abroad, an essential resource representing various commodities essential both for everyday life and development of your facilities. Supplies can be bought for money after interacting with the storage area sign. Each port has a limited storage of supplies, but after a few days the stock should be replenished. Port storages are independent from each other and are refilled separately.",,
JWK-FM-World-Ports-b5cbc3ad-Portswithinilleg,Ports within illegal areas (usually within enemy military establishments) cannot be used for import.,,
JWK-FM-World-Ports-e3d417d4-Vehicleimport,Vehicle import,,
JWK-FM-World-Publictransport-7d2d9d28-Totravelyouhavet,"To travel, you have to appear as a civilian and cannot be <b>wanted</b>.",旅行时，你必须以平民身份出现，并且不能处于<b>通缉</b>状态。,
JWK-FM-World-Publictransport-8f93c5fe-Publictransportc,"Public transport can be used to quickly travel around the map. You can use <b>buses</b> to travel on roads and <b>ferries</b> to navigate the water bodies. Every passenger has to buy a ticket each time they travel, price of which depends on the distance traveled. Sometimes certain stops may become temporarily unavailable, for example due to ongoing battles or administrative decisions of the authorities.",公共交通可用于快速在地图上移动。你可以乘坐<b>公交车</b>在道路上行驶，乘坐<b>渡轮</b>穿越水域。每位乘客每次出行都必须购买车票，票价取决于行驶距离。有时某些站点可能暂时无法使用，例如因正在进行的战斗或当局行政决定。,
JWK-FM-World-Publictransport-Title,Public transport,公共交通,
JWK-FM-World-Shops-0141b49e-Whileitemstocksa,"While item stocks are limited, they usually get replenished before next business day begins. Shops will not want to serve you if you are <b>wanted</b>. Also keep in mind the current time of day - each shop has specific business hours, outside of which you will not be served.",虽然商品库存有限，但通常会在下一营业日前补充。若你处于<b>通缉</b>状态，商店不会为你服务。同时注意当前时间--每家商店都有特定营业时间，非营业时间无法购买。,
JWK-FM-World-Shops-Title,Shops,商店,
JWK-FM-World-Shops-a2f297b9-Variouscivilians,"Various civilian shops can be found in the world, offering diverse assortment of goods. At general shops, you can buy various items intended for tourism, which are also incidentally useful if you plan to conduct guerilla warfare - such as compasses, watches or binoculars. Clothing shops may be useful if you want to get rid of your uniform and blend into the crowd. If you intend to be shot, make sure to visit the pharmacy beforehand.",世界中有各种平民商店，提供多样商品。在综合商店，你可以购买旅游用品，这些物品在游击战中也有意外用途--例如指南针、手表或望远镜。服装商店可在你想脱掉制服混入人群时派上用场。如果打算开战，请先访问药店。,
JWK-FM-World-Title,World,世界,
JWK-FailureStateUI-BrokenSave-Title,Incompatible save game,存档不兼容,
JWK-FailureStateUI-FactionConfigs-Description,Problems were detected with one or more of selected factions. Please report this problem to the integration author along with complete log files.,,
JWK-FailureStateUI-FactionConfigs-Title,Factions error,,
JWK-FailureStateUI-Generic-Description,An unknown error occured. Check logs for details and report this to the mod authors.,,
JWK-FailureStateUI-Generic-Title,Error,,
JWK-FailureStateUI-WorldSetup-Description,Scenario or terrain validation failed. Please report this problem to the scenario author along with a full set of log files.,,
JWK-FailureStateUI-WorldSetup-Title,World setup error,,
JWK-FastTravelUI-ConfirmText,Confirm to fast travel to the selected location.,,
JWK-FastTravelUI-Distance,Distance: %1.,,
JWK-FastTravelUI-FuelRequired,Required fuel: %1.,,
JWK-FastTravelUI-Info,You can fast travel to a selected location using the road network.,,
JWK-FastTravelUI-InfoMainRoadsOnly,Fast travel is only possible using main roads.,,
JWK-FastTravelUI-InfoTerritoryRestricted,You can only travel over resistance controlled territory due to your appearance.,,
JWK-FastTravelUI-Prompt,Select a point to plan the route.,,
JWK-FastTravelUI-Reason-EnemiesNearby,You cannot travel while enemies are nearby.,,
JWK-FastTravelUI-Reason-EngineOff,You cannot travel with the engine off.,,
JWK-FastTravelUI-Reason-Generic,Fast travel is not available at this moment.,,
JWK-FastTravelUI-Reason-IncompatibleVehicle,Current vehicle cannot be used for travel.,,
JWK-FastTravelUI-Reason-LocationOther,This location cannot be used for travel.,,
JWK-FastTravelUI-Reason-NoRoadAccess,This location has no road access.,,
JWK-FastTravelUI-Reason-NoTerritoryControl,You can only travel over resistance controlled territory.,,
JWK-FastTravelUI-Reason-NotDriver,You must be the driver to travel.,,
JWK-FastTravelUI-Reason-NotEnoughFuel,Not enough fuel to travel to this location.,,
JWK-FastTravelUI-Reason-NotInVehicle,You must be in a vehicle to travel.,,
JWK-FastTravelUI-Reason-NotOnRoad,You must be on a road to travel.,,
JWK-FastTravelUI-Reason-NotStationary,Your vehicle must be stationary to travel.,,
JWK-FastTravelUI-Reason-RouteNotFound,There is no accessible road route from your location.,,
JWK-FastTravelUI-Reason-RouteTooShort,Distance is too short to travel.,,
JWK-FastTravelUI-Reason-Undercover,You cannot travel while undercover.,,
JWK-FieldManual,Field Manual,野战手册,
JWK-FirstTimeUI-OpenDiscord,Open Discord,打开 Discord,
JWK-FirstTimeUI-Text2,"Please keep in mind this project is in an <b>early access</b> state. Not all features are complete.<br/><br/>Join the <b>Discord community</b> by scanning the code on the right to report bugs, discuss the project, post suggestions, find compatible mods and community scenarios.<br/><br/>Good luck!",,
JWK-FirstTimeUI-TextFM,<b>Field Manual</b> is a great resource to learn how to play. Select the cover on the left to open a highlighted article. You can also access the manual at any time using the pause menu.,,
JWK-FirstTimeUI-Title,Welcome to Freedom Fighters,欢迎来到自由战士,
JWK-FreedomFighters,Freedom Fighters,自由战士,
JWK-FreedomFighters-MissionDescription,Start an uprising and lead your people to freedom in this open-world persistent campaign.,在这个开放世界的持久战役中，发动起义并带领你的人民走向自由。,
JWK-GameProgressUI-Bases,BASES,据点,
JWK-GameProgressUI-DaysFighting,DAYS FIGHTING,战斗天数,
JWK-GameProgressUI-Factories,FACTORIES,工厂,
JWK-GameProgressUI-Hostiles,HOSTILES,敌对势力,
JWK-GameProgressUI-NeutralPop,NEUTRAL POPULATION,中立人口,
JWK-GameProgressUI-OccupiersKilled,OCCUPIERS KILLED,占领者被击杀,
JWK-GameProgressUI-Posters,POSTERS,海报,
JWK-GameProgressUI-Radars,RADAR SITES,雷达站,
JWK-GameProgressUI-RadioTowers,RADIO TOWERS,无线电塔,
JWK-GameProgressUI-ResistanceLoses,RESISTANCE LOSSES,抵抗组织失利,
JWK-GameProgressUI-Supporters,SUPPORTERS,支持者,
JWK-GameProgressUI-Title,Campaign Progress,战役进度,
JWK-GameProgressUI-TotalProgress,Total progress,总进度,
JWK-GameProgressUI-Towns,TOWNS,城镇,
JWK-GameSetting-Balance-BattleBudgetFactor,Enemy budget,,
JWK-GameSetting-Balance-BattleBudgetFactor-Description,Affects enemy response budget. Greater budget means more enemy waves and longer battles.,,
JWK-GameSetting-Balance-BattleFreeFighters,Extra friendly fighters,,
JWK-GameSetting-Balance-BattleFreeFighters-Description,"Number of friendly fighters spawned into battle free of charge, regardless of available supply and support.",,
JWK-GameSetting-Balance-BattleFriendliesFactor,Friendly budget,,
JWK-GameSetting-Balance-BattleFriendliesFactor-Description,Affects the total amount of friendly fighters that can take part in the battle (given maximum support and supply level).,,
JWK-GameSetting-Balance-EnemyMult,Enemy forces factor,,
JWK-GameSetting-Balance-ForceMult-Description,"Affects manpower of QRFs, checkpoint crews, POI defenders and others. Does not affect battles or garrisons.",,
JWK-GameSetting-Balance-FriendlyMult,Friendly forces factor,,
JWK-GameSetting-Balance-MpScaling,Multiplayer scaling,,
JWK-GameSetting-Balance-MpScaling-Description,"Leave as default to automatically scale the difficulty based on the number of players online, or force the scaling factor to a static number of players.",,
JWK-GameSetting-Balance-ProgressScaling,Progress scaling,,
JWK-GameSetting-Balance-ProgressScaling-Description,"Leave as default to automatically scale the difficulty based on the campaign progress, or force it to a specific progress value.",,
JWK-GameSetting-Battles,Battles,,
JWK-GameSetting-Economy-BuildMult,Construction cost factor,建造成本系数,
JWK-GameSetting-Economy-DogtagValue,Dogtag value,狗牌价值,
JWK-GameSetting-Economy-DonateRequiredSupplies,Donation supplies per supporter,每位支持者的捐赠物资,
JWK-GameSetting-Economy-FactoryProductionFactor,Factory production factor,工厂生产系数,
JWK-GameSetting-Economy-FuelPrice,Fuel price,,
JWK-GameSetting-Economy-GarageDistanceCostMult,Retrieval distance cost factor,取回费用距离系数,
JWK-GameSetting-Economy-GarageRetrievalFee,Garage retrieval fee,车库取回费用,
JWK-GameSetting-Economy-PlaceableMult,Placeables cost factor,可放置物成本系数,
JWK-GameSetting-Economy-ShopProfitMargin,Shop's profit margin,商店利润率,
JWK-GameSetting-Economy-SupporterIncome,Income per supporter,每位支持者收入,
JWK-GameSetting-Economy-SupporterIncome-Description,Base amount received by players periodically from each supporter of the resistance.,玩家定期从每位抵抗支持者处获得的基础金钱,
JWK-GameSetting-Economy-SupporterIncomeCap,Supporter income limit,,
JWK-GameSetting-Economy-SupporterIncomeCap-Description,Limit maximum income from supporters per player. Set 0 to disable.,,
JWK-GameSetting-Economy-SupporterIncomeLinear,Linear supporter income,,
JWK-GameSetting-Economy-SupporterIncomeLinear-Description,Select to generate constant income per supporter instead of weighting it. Linear income provides less profits until late into the game.,,
JWK-GameSetting-Economy-Supporters,Supporters,,
JWK-GameSetting-Gameplay-AiSubordinateLimit,AI subordinate limit,,
JWK-GameSetting-Gameplay-AiSubordinateLimit-Description,Controls how many AI characters can be commanded at once.,,
